,mills,OPEX,CAPEX,logistic,profit,additional costs,et,etmk,etsaf,etpc,etref,eta,etr,j1,j2,sug,el,SAF,SAF ref,SAF air,g,d,objective,sc cost,individual profit,capacity,incentives
42,Biopav(Revati),650797744.0,0.0,0.0,109844241349.13907,83277238890.62129,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,243292112.64,4000000,0
43,BIOSEV - Unidade Ares,354040626.9195201,7320077.261046793,1301066.107386494,109844241349.13907,83277238890.62129,136625.55624000003,68313.36111833445,68312.19512166559,2.8562499210238457e-07,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,28008.0,28008.0,0.0,4781.8536585365855,7650.965853658536,221151272153.16315,221151272153.16315,156079603.81545413,2000000,0
44,BIOSEV - UNIDADE COLOMBIA,503908760.1556998,0.0,0.0,109844241349.13907,83277238890.62129,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,581352397.0826058,3000000,0
45,Biosev - Unidade Lagoa da Prata,494510500.37928,0.0,0.0,109844241349.13907,83277238890.62129,204938.33435999998,204938.33435999998,0.0,0.0,0.0,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,344242859.9611968,3000000,0
46,BIOSEV - Unidade Leme,329673666.9195201,0.0,0.0,109844241349.13907,83277238890.62129,136625.55624000003,15786.919273904874,0.0,0.0,120838.63696609516,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,229495239.97413117,2000000,0
47,BIOSEV - Unidade MB,494510500.37928,0.0,0.0,109844241349.13907,83277238890.62129,204938.33435999998,204938.33435999998,0.0,0.0,0.0,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,344242859.9611968,3000000,0
48,BIOSEV - Unidade Passa Tempo,494510500.37928,0.0,0.0,109844241349.13907,83277238890.62129,204938.33435999998,204938.33435999998,0.0,0.0,0.0,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,344242859.9611968,3000000,0
49,BIOSEV - Unidade Pedras de Fogo,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,0.0,0.0,0.0,90282.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
50,BIOSEV - Unidade Rio Brilhante,839847933.592833,0.0,0.0,109844241349.13907,83277238890.62129,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.859538095,50373.14046190493,445214.10372318566,266000.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,968920661.804343,5000000,0
51,BIOSEV - Unidade Santa Elisa,1280624429.2356174,59851477.5841402,57211903.69398286,109844241349.13907,83277238890.62129,198620.4,0.0,198620.4,801636.6851794258,0.0,0.0,0.0,3981589.5454919045,55410.454508095514,489735.5140955042,292600.0,410105.4049235646,410105.4049235645,0.0,70017.99596255981,112028.79354009568,221151272153.16315,221151272153.16315,0.0,5500000,0
52,BIOSEV - Unidade Vale do Rosário,923832726.9521163,0.0,0.0,109844241349.13907,83277238890.62129,198620.4,198620.4,0.0,0.0,0.0,0.0,0.0,3981589.5454919045,55410.454508095514,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,1065812727.9847772,5500000,0
53,Boa Vista,813497180.0,0.0,0.0,109844241349.13907,83277238890.62129,451410.0,451410.0,0.0,0.0,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,304115140.8000002,5000000,0
54,Bom Jesus,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
55,Bom Sucesso,503908760.1556998,0.0,0.0,109844241349.13907,83277238890.62129,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,581352397.0826058,3000000,0
56,Branco Peres,167969586.71856663,0.0,0.0,109844241349.13907,83277238890.62129,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,193784132.3608686,1000000,0
57,BRENCO - Usina Morro Vermelho,650797744.0,0.0,0.0,109844241349.13907,83277238890.62129,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,243292112.64,4000000,0
58,Buriti - Sorriso,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
59,Buriti - Buritizal,488098308.0,0.0,0.0,109844241349.13907,83277238890.62129,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,182469084.48000002,3000000,0
60,Cabrera Energética,325398872.0,0.0,1.124835798658304e-05,109844241349.13907,83277238890.62129,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,1.0827349692893326e-07,-1.0494016359559992e-07,0.0,0.0,221151272153.16315,221151272153.16315,121646056.31998873,2000000,0
61,Cachoeira - Tupaciguara,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
62,Caçú,335939173.4371332,0.0,0.0,109844241349.13907,83277238890.62129,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,387568264.72173727,2000000,0
63,Caeté,335939173.4371332,0.0,0.0,109844241349.13907,83277238890.62129,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,387568264.72173727,2000000,0
64,Caeté - Unidade Paulicéia,813497180.0,0.0,0.0,109844241349.13907,83277238890.62129,451410.0,451410.0,0.0,0.0,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,304115140.8000002,5000000,0
65,Cafealcool,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
66,Camaragibe,167969586.71856663,0.0,0.0,109844241349.13907,83277238890.62129,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,193784132.3608686,1000000,0
67,Cambuí,325398872.0,0.0,0.0,109844241349.13907,83277238890.62129,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,121646056.32,2000000,0
68,Campo Lindo,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
69,Canabrava 1,325398872.0,0.0,0.0,109844241349.13907,83277238890.62129,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,121646056.32,2000000,0
70,Carolo (N.Sra. Aparecida - BC Pontal),494510500.37928,0.0,0.0,109844241349.13907,83277238890.62129,204938.33435999998,0.0,0.0,0.0,204938.33435999916,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,344242859.9611949,3000000,0
71,CBB - CIA Bioenergética,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
72,Ceara-Mirim,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
73,Cenasa,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
74,Central Leão Utinga,167969586.71856663,0.0,0.0,109844241349.13907,83277238890.62129,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,193784132.3608686,1000000,0
75,Central Morrinhos,335939173.4371332,0.0,0.0,109844241349.13907,83277238890.62129,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,387568264.72173727,2000000,0
76,Central Olho D'Água,464274608.7506138,30701116.009937983,15608762.842072122,109844241349.13907,83277238890.62129,72225.6,0.0,72225.6,287559.7527151125,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,147511.99461319615,147511.99461319618,0.0,25184.97469005788,40295.95950409261,221151272153.16315,221151272153.16315,3.0994415283203125e-06,2000000,0
77,Centro Oeste Iguatemi,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
78,Cerradão,335939173.4371332,0.0,0.0,109844241349.13907,83277238890.62129,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,387568264.72173727,2000000,0
79,Cevasa,494510500.37928,0.0,0.0,109844241349.13907,83277238890.62129,204938.33435999998,204938.33435999998,0.0,0.0,0.0,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,344242859.9611968,3000000,0
80,Cia. Energética Vale do São Simão,335939173.4371332,0.0,0.0,109844241349.13907,83277238890.62129,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,387568264.72173727,2000000,0
81,Citrosuco,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,83136.74675357372,0.0,0.0,7145.253246426262,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.15999997,1000000,0
82,Clealco - Unidade Queiroz,923832726.9521163,0.0,0.0,109844241349.13907,83277238890.62129,198620.4,198620.4,0.0,0.0,0.0,0.0,0.0,3981589.5454919045,55410.454508095514,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,1065812727.9847772,5500000,0
83,Coaf - Cruangi,162699436.0,0.0,0.0,109844241349.13907,83277238890.62129,90282.0,0.0,0.0,0.0,90282.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,60823028.16,1000000,0
84,Coagro,167969586.71856663,0.0,0.0,109844241349.13907,83277238890.62129,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,193784132.3608686,1000000,0
85,Cocal,671878346.8742664,0.0,0.0,109844241349.13907,83277238890.62129,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,775136529.4434745,4000000,0
86,Cocal - Unidade Narandiba,659347333.8390402,0.0,0.0,109844241349.13907,83277238890.62129,273251.11248000007,273251.11248000007,0.0,0.0,0.0,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,458990479.94826233,4000000,0
87,COFCO BRASIL S.A. - Catanduva,839847933.592833,0.0,0.0,109844241349.13907,83277238890.62129,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.859538095,50373.14046190493,445214.10372318566,266000.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,968920661.804343,5000000,0
88,COFCO BRASIL S.A. - Meridiano,659347333.8390402,0.0,0.0,109844241349.13907,83277238890.62129,273251.11248000007,273251.11248000007,0.0,0.0,0.0,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,458990479.94826233,4000000,0
89,COFCO BRASIL S.A. - Potirendaba,671878346.8742664,0.0,0.0,109844241349.13907,83277238890.62129,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,775136529.4434745,4000000,0
90,COFCO BRASIL S.A. - Sebastianópolis do Sul,839847933.592833,0.0,0.0,109844241349.13907,83277238890.62129,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.859538095,50373.14046190493,445214.10372318566,266000.0,0.0,0.0,0.0,0.0,0.0,221151272153.16315,221151272153.16315,968920661.804343,5000000,0
