,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,94439190881.40785,237207207940.03387,273915.58800000016,0.0,0.0,0.0,331743590.0916717
1,Refinaria Landulpho Alves,0.0,0.0,94439190881.40785,237207207940.03387,0.0,0.0,0.0,0.0,331743590.0916717
2,Refinaria Duque de Caxias,0.0,0.0,94439190881.40785,237207207940.03387,0.0,0.0,0.0,0.0,331743590.0916717
3,Refinaria Alberto Pasqualini ,0.0,0.0,94439190881.40785,237207207940.03387,0.0,0.0,0.0,0.0,331743590.0916717
4,Refinaria Gabriel Passos,0.0,0.0,94439190881.40785,237207207940.03387,0.0,0.0,0.0,0.0,331743590.0916717
5,Refinaria Isaac Sabbá,0.0,0.0,94439190881.40785,237207207940.03387,0.0,0.0,0.0,0.0,331743590.0916717
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,94439190881.40785,237207207940.03387,0.0,0.0,0.0,0.0,331743590.0916717
7,Refinaria de Paulínia ,0.0,0.0,94439190881.40785,237207207940.03387,1862366.6555,0.0,0.0,0.0,331743590.0916717
8,Refinaria Henrique Lage,0.0,0.0,94439190881.40785,237207207940.03387,0.0,0.0,0.0,0.0,331743590.0916717
