,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,263666666.6666667,62274220.72528186,83285435782.57372,221190255354.65826,233333.33333333334,233333.33333333334,39837.39837398442,63739.837398375064,260346877.3814993
1,Refinaria Landulpho Alves,0.0,0.0,83285435782.57372,221190255354.65826,0.0,0.0,0.0,0.0,260346877.3814993
2,Refinaria Duque de Caxias,0.0,0.0,83285435782.57372,221190255354.65826,0.0,0.0,0.0,0.0,260346877.3814993
3,Refinaria Alberto Pasqualini ,0.0,0.0,83285435782.57372,221190255354.65826,0.0,0.0,0.0,0.0,260346877.3814993
4,Refinaria Gabriel Passos,0.0,0.0,83285435782.57372,221190255354.65826,0.0,0.0,0.0,0.0,260346877.3814993
5,Refinaria Isaac Sabbá,0.0,0.0,83285435782.57372,221190255354.65826,0.0,0.0,0.0,0.0,260346877.3814993
6,Refinaria Presidente Getúlio Vargas,85532481.45732917,29674033.58850696,83285435782.57372,221190255354.65826,75692.46146666298,75692.46146666298,12923.103177235143,20676.96508357623,260346877.3814993
7,Refinaria de Paulínia ,791000000.0,127185358.1326386,83285435782.57372,221190255354.65826,700000.0,700000.0,119512.19512195124,191219.51219512196,260346877.3814993
8,Refinaria Henrique Lage,791000000.0,127185358.1326386,83285435782.57372,221190255354.65826,700000.0,700000.0,119512.19512195124,191219.51219512196,260346877.3814993
