,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
1,Refinaria Landulpho Alves,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
2,Refinaria Duque de Caxias,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
3,Refinaria Alberto Pasqualini ,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
4,Refinaria Gabriel Passos,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
5,Refinaria Isaac Sabbá,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
7,Refinaria de Paulínia ,0.0,0.0,94455585594.58951,126740852799.47986,1281769.3461000004,0.0,0.0,0.0,237100254.9291767
8,Refinaria Henrique Lage,0.0,0.0,94455585594.58951,126740852799.47986,0.0,0.0,0.0,0.0,237100254.9291767
