,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
1,Refinaria Landulpho Alves,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
2,Refinaria Duque de Caxias,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
3,Refinaria Alberto Pasqualini ,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
4,Refinaria Gabriel Passos,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
5,Refinaria Isaac Sabbá,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
7,Refinaria de Paulínia ,0.0,0.0,94471978878.75793,128916084283.69415,427256.4487,0.0,0.0,0.0,78636446.77607831
8,Refinaria Henrique Lage,0.0,0.0,94471978878.75793,128916084283.69415,0.0,0.0,0.0,0.0,78636446.77607831
