,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
1,Refinaria Landulpho Alves,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
2,Refinaria Duque de Caxias,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
3,Refinaria Alberto Pasqualini ,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
4,Refinaria Gabriel Passos,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
5,Refinaria Isaac Sabbá,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
7,Refinaria de Paulínia ,0.0,0.0,94463783536.67372,127830605087.22858,854512.8974,0.0,0.0,0.0,146914967.93395078
8,Refinaria Henrique Lage,0.0,0.0,94463783536.67372,127830605087.22858,0.0,0.0,0.0,0.0,146914967.93395078
