,mills,OPEX,CAPEX,logistic,profit,additional costs,et,etmk,etsaf,etpc,etref,eta,etr,j1,j2,sug,el,SAF,SAF ref,SAF air,g,d,objective,sc cost,individual profit,capacity
15,Alta Paulista (Usalpa),335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
16,Alta Paulista II,325398872.0,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,121646056.32,2000000
17,Alto Alegre - Florestópolis,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
18,Alto Alegre - Unidade Junqueira,671878346.8742664,0.0,0.0,109846149995.35153,83277238890.62169,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,775136529.4434745,4000000
19,Alto Alegre - Unidade Santo Inácio,671878346.8742664,0.0,0.0,109846149995.35153,83277238890.62169,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,775136529.4434745,4000000
20,Alto Taquari,650797744.0,0.0,0.0,109846149995.35153,83277238890.62169,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,243292112.64,4000000
21,Alvorada,335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
22,Americana,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
23,Andrade,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
24,Angélica,659347333.83904,0.0,0.0,109846149995.35153,83277238890.62169,273251.11248000007,273251.11248000007,0.0,0.0,0.0,0.0,0.0,1174399.9999999993,1761600.0000000007,144451.1999999999,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,458990479.9482622,4000000
25,Anicuns,488098308.0,0.0,0.0,109846149995.35153,83277238890.62169,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,182469084.48000002,3000000
26,Aroeira,167969586.71856663,0.0,0.0,109846149995.35153,83277238890.62169,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,193784132.3608686,1000000
27,Atena Tecnologias - Fazendo Bartira,167969586.71856663,0.0,0.0,109846149995.35153,83277238890.62169,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,193784132.3608686,1000000
28,Avaré,335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
29,Bahia Etanol,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
30,Baldin Bioenergia,335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
31,Bambuí,325398872.0,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,121646056.32,2000000
32,Bandeirantes,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
33,Barra Grande,839847933.592833,0.0,1454884.7456780109,109846149995.35153,83277238890.62169,180564.0,115368.99113533122,0.0,0.0,65195.00886466878,0.0,0.0,3619626.859538095,50373.14046190493,445214.10372318566,266000.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,967465777.0586649,5000000
34,Barralcool,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
35,Batatais,671878346.8742664,0.0,0.0,109846149995.35153,83277238890.62169,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,775136529.4434745,4000000
36,Batatais - Unidade Lins,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
37,Bazan,659347333.83904,0.0,5459353.289333714,109846149995.35153,83277238890.62169,273251.11248000007,0.0,0.0,0.0,273251.11248000007,0.0,0.0,1174399.9999999993,1761600.0000000007,144451.1999999999,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,453531126.6589285,4000000
38,Bela Vista,671878346.8742664,0.0,0.0,109846149995.35153,83277238890.62169,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,775136529.4434745,4000000
39,Bevap,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
40,Bioenergia,325398872.0,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,121646056.32,2000000
41,Bioflex Agroindustrial,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
42,Biopav(Revati),650797744.0,0.0,0.0,109846149995.35153,83277238890.62169,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,243292112.64,4000000
43,BIOSEV - Unidade Ares,467311342.69953406,31220285.696386814,7014575.346297236,109846149995.35153,83277238890.62169,72225.6,0.0,72225.6,296073.16440258163,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,151002.49340505849,151002.49340505849,0.0,25780.913508180718,41249.461613089145,221149363506.951,221149363506.951,2.384185791015625e-07,2000000
44,BIOSEV - UNIDADE COLOMBIA,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
45,Biosev - Unidade Lagoa da Prata,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
46,BIOSEV - Unidade Leme,329929552.7828747,0.0,3055577.673864901,109846149995.35153,83277238890.62169,133995.4355376827,0.0,0.0,0.0,133995.4355376827,0.0,0.0,622349.3303867693,845650.6696132307,76548.96763757261,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,232895429.65074724,2000000
47,BIOSEV - Unidade MB,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
48,BIOSEV - Unidade Passa Tempo,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
49,BIOSEV - Unidade Pedras de Fogo,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
50,BIOSEV - Unidade Rio Brilhante,839847933.592833,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.859538095,50373.14046190493,445214.10372318566,266000.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,968920661.804343,5000000
51,BIOSEV - Unidade Santa Elisa,1259426207.055206,57865369.39199769,39156892.79275444,109846149995.35153,83277238890.62169,226781.9584686923,0.0,226781.9584686923,721727.5266261598,0.0,0.0,0.0,3605234.223871016,431765.77612898406,443443.80953613494,292600.0,388888.88888888934,388888.88888888934,0.0,66395.66395663965,106233.06233062343,221149363506.951,221149363506.951,0.0,5500000
52,BIOSEV - Unidade Vale do Rosário,907010888.5825386,0.0,0.0,109846149995.35153,83277238890.62169,371523.5247245189,371523.5247245189,0.0,0.0,0.0,0.0,0.0,1670886.0669434536,2366113.9330565464,205518.98623404477,292600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,641413062.0647984,5500000
53,Boa Vista,813497180.0,0.0,0.0,109846149995.35153,83277238890.62169,451410.0,451410.0,0.0,0.0,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,304115140.8000002,5000000
54,Bom Jesus,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
55,Bom Sucesso,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
56,Branco Peres,167969586.71856663,0.0,0.0,109846149995.35153,83277238890.62169,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,193784132.3608686,1000000
57,BRENCO - Usina Morro Vermelho,650797744.0,0.0,0.0,109846149995.35153,83277238890.62169,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,243292112.64,4000000
58,Buriti - Sorriso,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
59,Buriti - Buritizal,488098308.0,0.0,-3.636655117451963e-08,109846149995.35153,83277238890.62169,270846.0,270846.00000000163,0.0,0.0,-1.579552363545561e-09,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,182469084.4800002,3000000
60,Cabrera Energética,325398872.0,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,121646056.32,2000000
61,Cachoeira - Tupaciguara,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
62,Caçú,335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
63,Caeté,329673666.91952,0.0,0.0,109846149995.35153,83277238890.62169,136625.55624000003,136625.55624000003,0.0,0.0,0.0,0.0,0.0,587199.9999999997,880800.0000000003,72225.59999999996,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,229495239.97413123,2000000
64,Caeté - Unidade Paulicéia,813497180.0,0.0,0.0,109846149995.35153,83277238890.62169,451410.0,451410.0,0.0,0.0,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,304115140.8000002,5000000
65,Cafealcool,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
66,Camaragibe,167969586.71856663,0.0,0.0,109846149995.35153,83277238890.62169,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,193784132.3608686,1000000
67,Cambuí,325398872.0,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,121646056.32,2000000
68,Campo Lindo,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
69,Canabrava 1,325398872.0,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,121646056.32,2000000
70,Carolo (N.Sra. Aparecida - BC Pontal),494510500.37928,0.0,3449637.9432623005,109846149995.35153,83277238890.62169,204938.33435999998,32991.72635566836,0.0,0.0,171946.60800433162,0.0,0.0,880800.0000000002,1321199.9999999998,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,340793222.0179345,3000000
71,CBB - CIA Bioenergética,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
72,Ceara-Mirim,162699436.0,0.0,2015019.5824689134,109846149995.35153,83277238890.62169,90282.0,21116.391837418356,0.0,0.0,69165.60816258163,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,58808008.57753104,1000000
73,Cenasa,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
74,Central Leão Utinga,167969586.71856663,0.0,0.0,109846149995.35153,83277238890.62169,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,193784132.3608686,1000000
75,Central Morrinhos,335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
76,Central Olho D'Água,329673666.91952,0.0,0.0,109846149995.35153,83277238890.62169,136625.55624000003,136625.55624000003,0.0,0.0,0.0,0.0,0.0,587199.9999999997,880800.0000000003,72225.59999999996,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,229495239.97413123,2000000
77,Centro Oeste Iguatemi,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
78,Cerradão,335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
79,Cevasa,503908760.1556998,0.0,0.0,109846149995.35153,83277238890.62169,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,581352397.0826058,3000000
80,Cia. Energética Vale do São Simão,335939173.4371332,0.0,0.0,109846149995.35153,83277238890.62169,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,387568264.72173727,2000000
81,Citrosuco,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
82,Clealco - Unidade Queiroz,923832726.9521163,0.0,0.0,109846149995.35153,83277238890.62169,198620.4,198620.4,0.0,0.0,0.0,0.0,0.0,3981589.5454919045,55410.454508095514,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,1065812727.9847772,5500000
83,Coaf - Cruangi,162699436.0,0.0,0.0,109846149995.35153,83277238890.62169,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,60823028.16,1000000
84,Coagro,167969586.71856663,0.0,0.0,109846149995.35153,83277238890.62169,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,193784132.3608686,1000000
85,Cocal,671878346.8742664,0.0,0.0,109846149995.35153,83277238890.62169,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,775136529.4434745,4000000
86,Cocal - Unidade Narandiba,671878346.8742664,0.0,0.0,109846149995.35153,83277238890.62169,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,775136529.4434745,4000000
87,COFCO BRASIL S.A. - Catanduva,824184167.2988001,0.0,0.0,109846149995.35153,83277238890.62169,341563.8906,341563.8906,0.0,0.0,0.0,0.0,0.0,1468000.0000000012,2201999.999999999,180564.00000000012,266000.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,573738099.9353284,5000000
88,COFCO BRASIL S.A. - Meridiano,671878346.8742664,0.0,0.0,109846149995.35153,83277238890.62169,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,775136529.4434745,4000000
89,COFCO BRASIL S.A. - Potirendaba,659347333.83904,0.0,0.0,109846149995.35153,83277238890.62169,273251.11248000007,273251.11248000007,0.0,0.0,0.0,0.0,0.0,1174399.9999999993,1761600.0000000007,144451.1999999999,212800.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,458990479.9482622,4000000
90,COFCO BRASIL S.A. - Sebastianópolis do Sul,824184167.2988001,0.0,0.0,109846149995.35153,83277238890.62169,341563.8906,341563.8906,0.0,0.0,0.0,0.0,0.0,1468000.0000000012,2201999.999999999,180564.00000000012,266000.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,573738099.9353284,5000000
91,Colombo,906602584.0286801,0.0,-4.010396110938412e-09,109846149995.35153,83277238890.62169,375720.27966,375720.27966000023,0.0,-1.777396364425129e-10,-1.7734416816253459e-10,0.0,0.0,1614800.0000000002,2422200.0,198620.4,292600.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,631111909.9288613,5500000
92,Colombo (Unidade Palestina),325398872.0,0.0,0.0,109846149995.35153,83277238890.62169,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221149363506.951,221149363506.951,121646056.32,2000000
