,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,83277238890.62169,221149363506.951,206705.752,0.0,0.0,0.0,306957259.5970999
1,Refinaria Landulpho Alves,0.0,0.0,83277238890.62169,221149363506.951,87131.06049999999,0.0,0.0,0.0,306957259.5970999
2,Refinaria Duque de Caxias,0.0,0.0,83277238890.62169,221149363506.951,412849.5295,0.0,0.0,0.0,306957259.5970999
3,Refinaria Alberto Pasqualini ,0.0,0.0,83277238890.62169,221149363506.951,5.261011157776468e-09,0.0,0.0,0.0,306957259.5970999
4,Refinaria Gabriel Passos,0.0,0.0,83277238890.62169,221149363506.951,32381.63149999999,0.0,0.0,0.0,306957259.5970999
5,Refinaria Isaac Sabbá,0.0,0.0,83277238890.62169,221149363506.951,0.0,0.0,0.0,0.0,306957259.5970999
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,83277238890.62169,221149363506.951,98221.66249999472,0.0,0.0,0.0,306957259.5970999
7,Refinaria de Paulínia ,0.0,0.0,83277238890.62169,221149363506.951,1298992.6075000002,0.0,0.0,0.0,306957259.5970999
8,Refinaria Henrique Lage,0.0,0.0,83277238890.62169,221149363506.951,0.0,0.0,0.0,0.0,306957259.5970999
