,mills,OPEX,CAPEX,logistic,profit,additional costs,et,etmk,etsaf,etpc,etref,eta,etr,j1,j2,sug,el,SAF,SAF ref,SAF air,g,d,objective,sc cost,individual profit,capacity,incentives
10,Alcon,167969586.71856663,0.0,0.0,109844894255.04932,83277238890.62172,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,193784132.3608686,1000000,0
11,Alcoolquímica,335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
12,Alcoolvale,335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
13,Alta Floresta (Alto Alegre),335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.59999999858,0.0,0.0,1.4260876923799519e-09,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173715,2000000,0
14,Alta Mogiana,923832726.9521165,0.0,-5.202307054769466e-09,109844894255.04932,83277238890.62172,198620.39999999868,198620.39999999508,0.0,0.0,2.793967723846436e-09,0.0,0.0,3981589.5454919217,55410.454508078285,489735.51409550634,292600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,1065812727.9847786,5500000,0
15,Alta Paulista (Usalpa),335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.59999999858,0.0,0.0,1.4260876923799519e-09,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173715,2000000,0
16,Alta Paulista II,325398872.0,0.0,0.0,109844894255.04932,83277238890.62172,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,121646056.32,2000000,0
17,Alto Alegre - Florestópolis,494510500.37928,0.0,0.0,109844894255.04932,83277238890.62172,204938.33435999998,204938.33435999908,0.0,0.0,0.0,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,344242859.96119463,3000000,0
18,Alto Alegre - Unidade Junqueira,671878346.8742664,0.0,0.0,109844894255.04932,83277238890.62172,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,775136529.4434745,4000000,0
19,Alto Alegre - Unidade Santo Inácio,659347333.8390399,0.0,0.0,109844894255.04932,83277238890.62172,273251.11247999995,273251.11247999914,0.0,0.0,0.0,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,458990479.94826066,4000000,0
20,Alto Taquari,650797744.0,0.0,0.0,109844894255.04932,83277238890.62172,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,243292112.64,4000000,0
21,Alvorada,335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
22,Americana,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
23,Andrade,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.39999999687,0.0,0.0,3.1432136893272404e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
24,Angélica,671878346.8742684,0.0,3.751007476839349e-07,109844894255.04932,83277238890.62172,144451.2,144451.19999999867,0.0,5.471520125865937e-09,1.222360879182816e-09,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,2.2910535335540775e-09,2.2910535335540775e-09,0.0,0.0,0.0,221150777083.14447,221150777083.14447,775136529.4434687,4000000,0
25,Anicuns,488098308.0,0.0,0.0,109844894255.04932,83277238890.62172,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,182469084.48000002,3000000,0
26,Aroeira,167969586.71856663,0.0,0.0,109844894255.04932,83277238890.62172,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,193784132.3608686,1000000,0
27,Atena Tecnologias - Fazendo Bartira,167969586.71856663,0.0,0.0,109844894255.04932,83277238890.62172,36112.8,36112.79999999837,0.0,0.0,1.6298145055770878e-09,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,193784132.3608686,1000000,0
28,Avaré,335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.59999999873,0.0,0.0,1.2805685400962834e-09,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
29,Bahia Etanol,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
30,Baldin Bioenergia,329673666.9195201,0.0,0.0,109844894255.04932,83277238890.62172,136625.55624000003,136625.55623999864,0.0,0.0,1.4009348289586895e-09,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,229495239.9741313,2000000,0
31,Bambuí,325398872.0,0.0,0.0,109844894255.04932,83277238890.62172,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,121646056.32,2000000,0
32,Bandeirantes,503908760.1556998,0.0,1.2533888856730871e-08,109844894255.04932,83277238890.62172,108338.4,108338.3999999985,0.0,0.0,1.3969838619232182e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
33,Barra Grande,824184167.2988,0.0,-2.2107838552921796e-09,109844894255.04932,83277238890.62172,341563.8906,294023.1992850229,0.0,0.0,47540.691314976124,0.0,0.0,1468000.0000000012,2202000.0,180564.0,266000.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,573738099.9353259,5000000,0
34,Barralcool,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
35,Batatais,671878346.8742654,0.0,0.0,109844894255.04932,83277238890.62172,144451.2,144451.1999999976,0.0,0.0,2.4738255888223652e-09,0.0,0.0,2895701.4876304693,40298.51236953074,356171.2829785477,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,775136529.4434731,4000000,0
36,Batatais - Unidade Lins,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.3999999975,0.0,0.0,2.502929419279099e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
37,Bazan,659347333.8390399,0.0,0.0,109844894255.04932,83277238890.62172,273251.11247999995,0.0,0.0,0.0,273251.1124799997,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,458990479.94826186,4000000,0
38,Bela Vista,659347333.8390498,0.0,9.883637692187949e-07,109844894255.04932,83277238890.62172,273251.11247999995,273251.1124799997,0.0,2.7532223612070084e-08,0.0,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,1.1436349199804277e-08,1.1436349199804279e-08,0.0,1.952547424356828e-09,3.124075878970924e-09,221150777083.14447,221150777083.14447,458990479.9482353,4000000,0
39,Bevap,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
40,Bioenergia,325398872.0,0.0,0.0,109844894255.04932,83277238890.62172,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,121646056.32,2000000,0
41,Bioflex Agroindustrial,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
42,Biopav(Revati),650797744.0,0.0,0.0,109844894255.04932,83277238890.62172,361128.0,361127.9999999971,0.0,0.0,2.9103830456733704e-09,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,243292112.6400001,4000000,0
43,BIOSEV - Unidade Ares,464690186.8299854,30772173.12492437,14432636.77849469,109844894255.04932,83277238890.62172,72225.6,0.0,72225.6,288724.81601584575,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,147989.67056649676,147989.67056649676,0.0,25266.529121109204,40426.44659377472,221150777083.14447,221150777083.14447,2.384185791015625e-07,2000000,0
44,BIOSEV - UNIDADE COLOMBIA,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.39999999698,0.0,0.0,3.0267983675003056e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
45,Biosev - Unidade Lagoa da Prata,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
46,BIOSEV - Unidade Leme,329673666.9195201,0.0,0.0,109844894255.04932,83277238890.62172,136625.55624000003,15786.919273895503,0.0,0.0,120838.63696610453,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,229495239.97413117,2000000,0
47,BIOSEV - Unidade MB,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.39999999775,0.0,0.0,2.2605142787542376e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
48,BIOSEV - Unidade Passa Tempo,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
49,BIOSEV - Unidade Pedras de Fogo,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
50,BIOSEV - Unidade Rio Brilhante,839847933.592834,0.0,2.0273204308373587e-07,109844894255.04932,83277238890.62172,180564.0,180564.0,0.0,2.5611370801925663e-09,0.0,0.0,0.0,3619626.859538095,50373.14046190493,445214.10372318566,266000.0,1.1455267667770388e-09,1.1455267667770388e-09,0.0,0.0,0.0,221150777083.14447,221150777083.14447,968920661.8043407,5000000,0
51,BIOSEV - Unidade Santa Elisa,1259997700.2991986,57865485.40503486,53575030.985737555,109844894255.04932,83277238890.62172,220907.86994911212,0.0,220907.86994911212,727601.615145745,0.0,0.0,0.0,3683736.430219926,353263.56978007406,453099.58091705083,292600.0,388888.8888888914,388888.8888888914,0.0,66395.66395664,106233.06233062399,221150777083.14447,221150777083.14447,4.76837158203125e-07,5500000,0
52,BIOSEV - Unidade Vale do Rosário,923832726.9521163,0.0,0.0,109844894255.04932,83277238890.62172,198620.4,198620.39999999388,0.0,0.0,5.250135993107087e-09,0.0,0.0,3981589.5454919045,55410.454508095514,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,1065812727.9847751,5500000,0
53,Boa Vista,813497180.0,0.0,-1.36394692621397e-07,109844894255.04932,83277238890.62172,451410.0,451409.99999999395,5.73345459997654e-09,-5.6737531074392264e-09,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,304115140.7999995,5000000,0
54,Bom Jesus,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
55,Bom Sucesso,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826058,3000000,0
56,Branco Peres,167969586.71856663,0.0,0.0,109844894255.04932,83277238890.62172,36112.8,36112.799999998024,0.0,0.0,1.9790604710578923e-09,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,193784132.3608686,1000000,0
57,BRENCO - Usina Morro Vermelho,650797744.0,0.0,0.0,109844894255.04932,83277238890.62172,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,243292112.64,4000000,0
58,Buriti - Sorriso,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
59,Buriti - Buritizal,488098308.0,0.0,0.0,109844894255.04932,83277238890.62172,270846.0,270845.999999997,0.0,0.0,3.026798367500305e-09,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,182469084.48000002,3000000,0
60,Cabrera Energética,325398872.0,0.0,0.0,109844894255.04932,83277238890.62172,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,121646056.32,2000000,0
61,Cachoeira - Tupaciguara,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
62,Caçú,335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
63,Caeté,329673666.9195201,0.0,0.0,109844894255.04932,83277238890.62172,136625.55624000003,136625.55624000003,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,229495239.97413117,2000000,0
64,Caeté - Unidade Paulicéia,813497180.0,0.0,0.0,109844894255.04932,83277238890.62172,451410.0,451410.0,0.0,0.0,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,304115140.8000002,5000000,0
65,Cafealcool,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
66,Camaragibe,164836833.45976004,0.0,0.0,109844894255.04932,83277238890.62172,68312.77812000002,68312.77812000002,0.0,0.0,0.0,0.0,0.0,293600.0,440400.0,36112.8,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,114747619.98706558,1000000,0
67,Cambuí,325398872.0,0.0,0.0,109844894255.04932,83277238890.62172,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,121646056.32,2000000,0
68,Campo Lindo,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
69,Canabrava 1,325398872.0,0.0,0.0,109844894255.04932,83277238890.62172,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,121646056.32,2000000,0
70,Carolo (N.Sra. Aparecida - BC Pontal),494510500.37928,0.0,0.0,109844894255.04932,83277238890.62172,204938.33435999998,43521.72005476884,0.0,0.0,161416.61430523114,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,344242859.9611968,3000000,0
71,CBB - CIA Bioenergética,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
72,Ceara-Mirim,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,28464.740224154535,0.0,0.0,61817.25977584545,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.15999997,1000000,0
73,Cenasa,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
74,Central Leão Utinga,167969586.71856663,0.0,0.0,109844894255.04932,83277238890.62172,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,193784132.3608686,1000000,0
75,Central Morrinhos,335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
76,Central Olho D'Água,329673666.9195201,0.0,0.0,109844894255.04932,83277238890.62172,136625.55624000003,136625.55624000003,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,229495239.97413117,2000000,0
77,Centro Oeste Iguatemi,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
78,Cerradão,335939173.4371332,0.0,0.0,109844894255.04932,83277238890.62172,72225.6,72225.59999999762,0.0,0.0,2.386514097452164e-09,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
79,Cevasa,503908760.1556998,0.0,0.0,109844894255.04932,83277238890.62172,108338.4,108338.39999999781,0.0,0.0,1.922992534117714e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,581352397.0826054,3000000,0
80,Cia. Energética Vale do São Simão,335939173.4371332,0.0,-6.827130887685116e-09,109844894255.04932,83277238890.62172,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,387568264.72173727,2000000,0
81,Citrosuco,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90281.99999999675,0.0,0.0,3.230525180697441e-09,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
82,Clealco - Unidade Queiroz,907453152.5049843,0.0,-8.055044232199929e-08,109844894255.04932,83277238890.62172,366977.7187035733,366977.71870357037,0.0,0.0,2.7357600629329686e-09,0.0,0.0,1731636.9053226968,2305363.094677303,212991.33935469168,292600.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,652570978.1504679,5500000,0
83,Coaf - Cruangi,162699436.0,0.0,0.0,109844894255.04932,83277238890.62172,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,60823028.16,1000000,0
84,Coagro,167969586.71856663,0.0,0.0,109844894255.04932,83277238890.62172,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,193784132.3608686,1000000,0
85,Cocal,671878346.8742664,0.0,0.0,109844894255.04932,83277238890.62172,144451.2,144451.19999999838,0.0,0.0,1.513399183750153e-09,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,775136529.4434743,4000000,0
86,Cocal - Unidade Narandiba,671878346.8742741,0.0,1.328962420691452e-06,109844894255.04932,83277238890.62172,144451.2,144451.2,0.0,2.1449523046612743e-08,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,8.942441967966766e-09,8.942441967966768e-09,0.0,1.5267583847748139e-09,2.442813415639702e-09,221150777083.14447,221150777083.14447,775136529.4434534,4000000,0
87,COFCO BRASIL S.A. - Catanduva,824184167.2988,0.0,-3.32812470803424e-09,109844894255.04932,83277238890.62172,341563.8906,341563.8906,0.0,0.0,0.0,0.0,0.0,1468000.0000000012,2202000.0,180564.0,266000.0,0.0,0.0,0.0,0.0,0.0,221150777083.14447,221150777083.14447,573738099.935328,5000000,0
