,mills,OPEX,CAPEX,logistic,profit,additional costs,et,etmk,etsaf,etpc,etref,eta,etr,j1,j2,sug,el,SAF,SAF ref,SAF air,g,d,objective,sc cost,individual profit,capacity
13,Alta Floresta (Alto Alegre),335939173.4371332,0.0,-1.1084007343471489e-07,113137444870.48688,83301829566.47766,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.7217374,2000000
14,Alta Mogiana,923832726.9521155,0.0,0.0,113137444870.48688,83301829566.47766,198620.4,198620.4,0.0,0.0,0.0,0.0,0.0,3981589.545491898,55410.45450810203,489735.51409550343,292600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,1065812727.9847758,5500000
15,Alta Paulista (Usalpa),335939173.4371332,0.0,-1.278800633903593e-07,113137444870.48688,83301829566.47766,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.7217374,2000000
16,Alta Paulista II,325398872.0,0.0,-1.093257720549591e-07,113137444870.48688,83301829566.47766,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,121646056.32000011,2000000
17,Alto Alegre - Florestópolis,503908760.15570927,0.0,1.4806544300475752e-06,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,2.6426278054714206e-08,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,1.0882504284381869e-08,1.0882504284381869e-08,0.0,1.8579885363578802e-09,2.9727816581726076e-09,219672323715.8042,219672323715.8042,581352397.0825793,3000000
18,Alto Alegre - Unidade Junqueira,671878346.8742664,0.0,-9.971442822995598e-08,113137444870.48688,83301829566.47766,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,775136529.4434747,4000000
19,Alto Alegre - Unidade Santo Inácio,671878346.8742664,0.0,-6.186821582447738e-08,113137444870.48688,83301829566.47766,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,775136529.4434747,4000000
20,Alto Taquari,650797744.0,0.0,0.0,113137444870.48688,83301829566.47766,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,243292112.64,4000000
21,Alvorada,335939173.4371332,0.0,-5.653677243236751e-08,113137444870.48688,83301829566.47766,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.7217373,2000000
22,Americana,162699436.0,0.0,-7.265943023006069e-08,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.160000056,1000000
23,Andrade,503908760.1556998,0.0,-2.2740346595957633e-08,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826058,3000000
24,Angélica,671878346.8742707,0.0,7.221700428084127e-07,113137444870.48688,83301829566.47766,144451.2,144451.2,0.0,1.1757947504520418e-08,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,4.868488758802415e-09,4.868488758802415e-09,0.0,0.0,1.3299286365509035e-09,219672323715.8042,219672323715.8042,775136529.4434627,4000000
25,Anicuns,488098308.0,0.0,0.0,113137444870.48688,83301829566.47766,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,182469084.48000002,3000000
26,Aroeira,167969586.71856663,0.0,-1.0554676121858387e-07,113137444870.48688,83301829566.47766,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,193784132.36086872,1000000
27,Atena Tecnologias - Fazendo Bartira,167969586.71856663,0.0,-8.224759092372243e-08,113137444870.48688,83301829566.47766,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,193784132.3608687,1000000
28,Avaré,335939173.4371332,0.0,-9.860624843426052e-08,113137444870.48688,83301829566.47766,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.7217374,2000000
29,Bahia Etanol,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
30,Baldin Bioenergia,335939173.4371332,0.0,1.1540574740961907e-06,113137444870.48688,83301829566.47766,72225.6,72225.59999994247,0.0,0.0,5.754156797252132e-08,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.721736,2000000
31,Bambuí,325398872.0,0.0,5.0337273594737064e-08,113137444870.48688,83301829566.47766,180564.0,180563.99999999563,0.0,0.0,4.3655745685100555e-09,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,121646056.31999993,2000000
32,Bandeirantes,503908760.15570945,0.0,1.4711946610792814e-06,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,2.6891939342021945e-08,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,1.1073425412178042e-08,1.1073425412178042e-08,0.0,1.890584826469422e-09,3.0249357223510744e-09,219672323715.8042,219672323715.8042,581352397.0825789,3000000
33,Barra Grande,833327860.9410963,0.0,0.0,113137444870.48688,83301829566.47766,247580.51211647328,247580.51211647308,0.0,0.0,0.0,0.0,0.0,2724008.067717847,945991.932282153,335052.99232929514,266000.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,804425165.2731552,5000000
34,Barralcool,503908760.1556998,0.0,0.0,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826058,3000000
35,Batatais,659347333.8390399,0.0,-4.771472039689794e-08,113137444870.48688,83301829566.47766,273251.11247999995,273251.11247999937,0.0,0.0,0.0,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,458990479.94826114,4000000
36,Batatais - Unidade Lins,503908760.1556998,0.0,-1.0017659179216343e-07,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826058,3000000
37,Bazan,659347333.8390399,0.0,-5.523991706361995e-08,113137444870.48688,83301829566.47766,273251.11247999995,273251.11247999995,0.0,0.0,0.0,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,458990479.9482626,4000000
38,Bela Vista,659347333.8390732,0.0,3.986876937649352e-06,113137444870.48688,83301829566.47766,273251.11247999995,273251.1124799936,0.0,9.255018085241319e-08,5.762558430433275e-09,0.0,0.0,1174400.0,1761600.0,144451.2,212800.0,3.8232901646280594e-08,3.8232901646280594e-08,0.0,6.527568573755224e-09,1.0444109718008358e-08,219672323715.8042,219672323715.8042,458990479.9481702,4000000
39,Bevap,503908760.1556998,0.0,-1.2570765888368455e-07,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826058,3000000
40,Bioenergia,325398872.0,0.0,0.0,113137444870.48688,83301829566.47766,180564.0,180563.999999997,0.0,0.0,2.9976945370435715e-09,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,121646056.32000005,2000000
41,Bioflex Agroindustrial,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
42,Biopav(Revati),650797744.0,0.0,0.0,113137444870.48688,83301829566.47766,361128.0,361127.999999997,0.0,0.0,3.026798367500305e-09,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,243292112.64,4000000
43,BIOSEV - Unidade Ares,378408002.8303281,14640250.113915851,2602154.4221844617,113137444870.48688,83301829566.47766,136625.55624000003,0.0,136625.55624000003,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,56016.47805840003,56016.47805840003,0.0,9563.788936800007,15302.062298880008,219672323715.8042,219672323715.8042,82662743.9038316,2000000
44,BIOSEV - UNIDADE COLOMBIA,503908760.1556998,0.0,-6.582830853788181e-08,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826058,3000000
45,Biosev - Unidade Lagoa da Prata,494510500.37928,0.0,2.685838981608395e-07,113137444870.48688,83301829566.47766,204938.33435999998,204938.3343599902,0.0,0.0,9.647919796407223e-09,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,344242859.9611961,3000000
46,BIOSEV - Unidade Leme,329673666.9195201,0.0,-9.104613342796627e-08,113137444870.48688,83301829566.47766,136625.55624000003,136625.55624000003,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,229495239.9741313,2000000
47,BIOSEV - Unidade MB,503908760.1556998,0.0,4.839833470612918e-08,113137444870.48688,83301829566.47766,108338.4,108338.39999999508,0.0,0.0,4.9359967431227204e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826057,3000000
48,BIOSEV - Unidade Passa Tempo,503908760.1556998,0.0,-4.437959818169476e-08,113137444870.48688,83301829566.47766,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826058,3000000
49,BIOSEV - Unidade Pedras de Fogo,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
50,BIOSEV - Unidade Rio Brilhante,824184167.2988033,0.0,6.757734769457864e-07,113137444870.48688,83301829566.47766,341563.8906,341563.89059999975,0.0,9.080395102500917e-09,0.0,0.0,0.0,1468000.0000000012,2202000.0,180564.0,266000.0,3.818422555923462e-09,3.818422555923463e-09,0.0,0.0,1.0430812835693362e-09,219672323715.8042,219672323715.8042,573738099.9353185,5000000
51,BIOSEV - Unidade Santa Elisa,923832726.9521163,0.0,269847.34120652697,113137444870.48688,83301829566.47766,198620.4,186095.86605480386,0.0,0.0,12524.53394519523,0.0,0.0,3981589.5454919045,55410.454508095514,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,1065542880.6435685,5500000
52,BIOSEV - Unidade Vale do Rosário,906602584.0286801,0.0,0.0,113137444870.48688,83301829566.47766,375720.27966,375720.27965999674,0.0,0.0,2.7648638933897023e-09,0.0,0.0,1614800.0,2422200.0,198620.4,292600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,631111909.9288595,5500000
53,Boa Vista,813497180.0,0.0,0.0,113137444870.48688,83301829566.47766,451410.0,451409.99999999756,0.0,0.0,2.444721758365631e-09,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,304115140.8000002,5000000
54,Bom Jesus,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
55,Bom Sucesso,503908760.1556998,0.0,5.47473544494249e-08,113137444870.48688,83301829566.47766,108338.4,108338.3999999893,5.5297277867794045e-09,-5.470026294242091e-09,5.1804818212986e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826056,3000000
56,Branco Peres,167969586.71856663,0.0,0.0,113137444870.48688,83301829566.47766,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,193784132.3608686,1000000
57,BRENCO - Usina Morro Vermelho,650797744.0,0.0,-7.078392386958003e-08,113137444870.48688,83301829566.47766,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,243292112.6400001,4000000
58,Buriti - Sorriso,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
59,Buriti - Buritizal,488098308.0,0.0,-6.63753865197301e-08,113137444870.48688,83301829566.47766,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,182469084.48000008,3000000
60,Cabrera Energética,325398872.0,0.0,0.0,113137444870.48688,83301829566.47766,180564.0,180564.0,-9.817819048961003e-10,2.648448571562767e-09,2.648448571562767e-09,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,121646056.32,2000000
61,Cachoeira - Tupaciguara,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90281.99999999745,0.0,0.0,2.5320332497358322e-09,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.15999997,1000000
62,Caçú,335939173.4371332,0.0,-5.226913013130645e-08,113137444870.48688,83301829566.47766,72225.6,72225.59999999736,2.6484485715627674e-09,-2.588747079025454e-09,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.72173715,2000000
63,Caeté,335939173.4371332,0.0,0.0,113137444870.48688,83301829566.47766,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.72173727,2000000
64,Caeté - Unidade Paulicéia,813497180.0,0.0,0.0,113137444870.48688,83301829566.47766,451410.0,451409.999999997,0.0,0.0,3.026798367500305e-09,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,304115140.8000002,5000000
65,Cafealcool,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90281.9999999971,0.0,0.0,2.8812792152166367e-09,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.15999997,1000000
66,Camaragibe,167969586.71856663,0.0,0.0,113137444870.48688,83301829566.47766,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,193784132.3608686,1000000
67,Cambuí,325398872.0,0.0,-5.3062945459256733e-08,113137444870.48688,83301829566.47766,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,121646056.32000005,2000000
68,Campo Lindo,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
69,Canabrava 1,325398872.0,0.0,0.0,113137444870.48688,83301829566.47766,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,121646056.32,2000000
70,Carolo (N.Sra. Aparecida - BC Pontal),503908760.1556998,0.0,0.0,113137444870.48688,83301829566.47766,108338.4,108338.39999999724,0.0,0.0,2.7648638933897023e-09,0.0,0.0,2171776.115722857,30223.88427714305,267128.4622339114,159600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,581352397.0826058,3000000
71,CBB - CIA Bioenergética,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
72,Ceara-Mirim,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
73,Cenasa,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
74,Central Leão Utinga,167969586.71856663,0.0,0.0,113137444870.48688,83301829566.47766,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,193784132.3608686,1000000
75,Central Morrinhos,335939173.4371332,0.0,-6.689185255602935e-08,113137444870.48688,83301829566.47766,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.7217373,2000000
76,Central Olho D'Água,329673666.91951996,0.0,0.0,113137444870.48688,83301829566.47766,136625.55623999998,136625.55623999992,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,229495239.97413105,2000000
77,Centro Oeste Iguatemi,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
78,Cerradão,335939173.4371332,0.0,-9.426960727083499e-08,113137444870.48688,83301829566.47766,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.7217374,2000000
79,Cevasa,494510500.37928873,0.0,8.743952496840706e-07,113137444870.48688,83301829566.47766,204938.33435999998,204938.33435999986,0.0,2.4447217583656314e-08,0.0,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,1.0071089491248133e-08,1.0071089491248133e-08,0.0,1.7194543033838278e-09,2.7511268854141237e-09,219672323715.8042,219672323715.8042,344242859.96117264,3000000
80,Cia. Energética Vale do São Simão,335939173.4371332,0.0,-6.689169443842209e-08,113137444870.48688,83301829566.47766,72225.6,72225.59999999398,6.024492904543877e-09,-5.9647914120065635e-09,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,387568264.72173715,2000000
81,Citrosuco,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90281.99999999643,0.0,0.0,3.550667315721512e-09,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.15999997,1000000
82,Clealco - Unidade Queiroz,923832726.9521163,0.0,-1.0273430814791557e-07,113137444870.48688,83301829566.47766,198620.4,198620.4,0.0,0.0,0.0,0.0,0.0,3981589.5454919045,55410.454508095514,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,1065812727.9847773,5500000
83,Coaf - Cruangi,162699436.0,0.0,0.0,113137444870.48688,83301829566.47766,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,60823028.16,1000000
84,Coagro,167969586.71856663,0.0,0.0,113137444870.48688,83301829566.47766,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,193784132.3608686,1000000
85,Cocal,671878346.8742664,0.0,2.5276905245427045e-07,113137444870.48688,83301829566.47766,144451.2,144451.19999998144,3.3469405025243763e-09,-3.2872390099870627e-09,1.522130332887173e-08,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,775136529.4434742,4000000
86,Cocal - Unidade Narandiba,671878346.8742664,0.0,-6.060472398667541e-08,113137444870.48688,83301829566.47766,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,775136529.4434747,4000000
87,COFCO BRASIL S.A. - Catanduva,824184167.2988,0.0,4.339924327796326e-07,113137444870.48688,83301829566.47766,341563.8906,341563.8905999761,0.0,0.0,2.3617758415639404e-08,0.0,0.0,1468000.0000000012,2202000.0,180564.0,266000.0,0.0,0.0,0.0,0.0,0.0,219672323715.8042,219672323715.8042,573738099.935327,5000000
