,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
1,Refinaria Landulpho Alves,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
2,Refinaria Duque de Caxias,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
3,Refinaria Alberto Pasqualini ,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
4,Refinaria Gabriel Passos,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
5,Refinaria Isaac Sabbá,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
7,Refinaria de Paulínia ,0.0,0.0,94471978878.75793,128916831048.18414,427256.4487,0.0,0.0,0.0,77889814.91916332
8,Refinaria Henrique Lage,0.0,0.0,94471978878.75793,128916831048.18414,0.0,0.0,0.0,0.0,77889814.91916332
