,mills,OPEX,CAPEX,logistic,profit,additional costs,et,etmk,etsaf,etpc,etref,eta,etr,j1,j2,sug,el,SAF,SAF ref,SAF air,g,d,objective,sc cost,individual profit,capacity,incentives
16,Alta Paulista II,325398872.0,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,121646056.32,2000000,0
17,Alto Alegre - Florestópolis,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
18,Alto Alegre - Unidade Junqueira,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
19,Alto Alegre - Unidade Santo Inácio,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
20,Alto Taquari,650797744.0,0.0,0.0,127828890196.32013,94463783536.67372,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,243292112.64,4000000,0
21,Alvorada,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.59999999864,0.0,0.0,1.3678800314664845e-09,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173715,2000000,0
22,Americana,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
23,Andrade,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.39999999893,0.0,0.0,1.076841726899147e-09,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826058,3000000,0
24,Angélica,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
25,Anicuns,488098308.0,0.0,0.0,127828890196.32013,94463783536.67372,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,182469084.48000002,3000000,0
26,Aroeira,167969586.71856663,0.0,0.0,127828890196.32013,94463783536.67372,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,193784132.3608686,1000000,0
27,Atena Tecnologias - Fazendo Bartira,167969586.71856663,0.0,0.0,127828890196.32013,94463783536.67372,36112.8,36112.79999999852,0.0,0.0,1.4842953532934193e-09,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,193784132.3608686,1000000,0
28,Avaré,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
29,Bahia Etanol,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
30,Baldin Bioenergia,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
31,Bambuí,325398872.0,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,121646056.32,2000000,0
32,Bandeirantes,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
33,Barra Grande,839847933.592833,0.0,6.513607284724713e-08,127828890196.32013,94463783536.67372,180564.0,0.0,0.0,0.0,180564.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,968920661.8043426,5000000,0
34,Barralcool,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
35,Batatais,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
36,Batatais - Unidade Lins,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
37,Bazan,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
38,Bela Vista,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
39,Bevap,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
40,Bioenergia,325398872.0,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180563.99999999825,0.0,0.0,1.7462298274040222e-09,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,121646056.32000005,2000000,0
41,Bioflex Agroindustrial,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
42,Biopav(Revati),650797744.0,0.0,0.0,127828890196.32013,94463783536.67372,361128.0,361127.99999999884,0.0,0.0,1.1641532182693481e-09,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,243292112.64,4000000,0
43,BIOSEV - Unidade Ares,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
44,BIOSEV - UNIDADE COLOMBIA,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.39999999652,0.0,0.0,3.492459654808045e-09,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826058,3000000,0
45,Biosev - Unidade Lagoa da Prata,503908760.15569973,0.0,1.463823404457064e-07,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,3.4591510946991333e-09,-1.2581776136579993e-10,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826055,3000000,0
46,BIOSEV - Unidade Leme,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
47,BIOSEV - Unidade MB,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.3999999985,0.0,0.0,1.5133991837501532e-09,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826058,3000000,0
48,BIOSEV - Unidade Passa Tempo,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
49,BIOSEV - Unidade Pedras de Fogo,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
50,BIOSEV - Unidade Rio Brilhante,839847933.592833,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,968920661.8043427,5000000,0
51,BIOSEV - Unidade Santa Elisa,923832726.9521163,0.0,0.0,127828890196.32013,94463783536.67372,198620.4,0.0,0.0,0.0,198620.4,0.0,0.0,3981589.5454919036,55410.454508096445,489735.5140955041,292600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,1065812727.984777,5500000,0
52,BIOSEV - Unidade Vale do Rosário,923832726.9521163,0.0,0.0,127828890196.32013,94463783536.67372,198620.4,198620.39999999732,0.0,0.0,2.6766392017319554e-09,0.0,0.0,3981589.5454919036,55410.454508096445,489735.5140955041,292600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,1065812727.984777,5500000,0
53,Boa Vista,813497180.0,0.0,0.0,127828890196.32013,94463783536.67372,451410.0,451410.0,0.0,0.0,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,304115140.8000002,5000000,0
54,Bom Jesus,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
55,Bom Sucesso,503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
56,Branco Peres,167969586.71856663,0.0,0.0,127828890196.32013,94463783536.67372,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,193784132.3608686,1000000,0
57,BRENCO - Usina Morro Vermelho,650797744.0,0.0,0.0,127828890196.32013,94463783536.67372,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,243292112.64,4000000,0
58,Buriti - Sorriso,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
59,Buriti - Buritizal,488098308.0,0.0,0.0,127828890196.32013,94463783536.67372,270846.0,270845.9999999985,0.0,0.0,1.5133991837501526e-09,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,182469084.48000002,3000000,0
60,Cabrera Energética,325398872.0,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,121646056.32,2000000,0
61,Cachoeira - Tupaciguara,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
62,Caçú,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
63,Caeté,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
64,Caeté - Unidade Paulicéia,813497180.0,0.0,0.0,127828890196.32013,94463783536.67372,451410.0,451409.99999999895,0.0,0.0,1.0477378964424133e-09,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,304115140.8000002,5000000,0
65,Cafealcool,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90281.99999999892,0.0,0.0,1.076841726899147e-09,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.160000026,1000000,0
66,Camaragibe,167969586.71856663,0.0,0.0,127828890196.32013,94463783536.67372,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,193784132.3608686,1000000,0
67,Cambuí,325398872.0,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,121646056.32,2000000,0
68,Campo Lindo,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
69,Canabrava 1,325398872.0,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,121646056.32,2000000,0
70,Carolo (N.Sra. Aparecida - BC Pontal),503908760.15569973,0.0,0.0,127828890196.32013,94463783536.67372,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
71,CBB - CIA Bioenergética,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
72,Ceara-Mirim,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
73,Cenasa,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
74,Central Leão Utinga,167969586.71856663,0.0,0.0,127828890196.32013,94463783536.67372,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,193784132.3608686,1000000,0
75,Central Morrinhos,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
76,Central Olho D'Água,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
77,Centro Oeste Iguatemi,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
78,Cerradão,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.59999999867,0.0,0.0,1.3387762010097508e-09,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
79,Cevasa,503908760.15569973,0.0,1.6869879384446804e-07,127828890196.32013,94463783536.67372,108338.4,108338.40000000181,-1.258268294235071e-09,2.8591009943913193e-09,1.1059455573558812e-09,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,3.162131179124118e-09,0.0,0.0,0.0,127828890196.32013,231442038997.66644,581352397.0826056,3000000,0
80,Cia. Energética Vale do São Simão,335939173.4371332,0.0,0.0,127828890196.32013,94463783536.67372,72225.6,72225.6,0.0,0.0,0.0,0.0,0.0,1447850.743815238,20149.25618476211,178085.64148927425,106400.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,387568264.72173727,2000000,0
81,Citrosuco,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90281.99999999886,0.0,0.0,1.1350493878126144e-09,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
82,Clealco - Unidade Queiroz,923832726.9521163,0.0,0.0,127828890196.32013,94463783536.67372,198620.4,198620.4,0.0,0.0,3.0559021979570393e-09,0.0,0.0,3981589.5454919036,55410.454508096445,489735.5140955041,292600.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,1065812727.9847839,5500000,0
83,Coaf - Cruangi,162699436.0,0.0,0.0,127828890196.32013,94463783536.67372,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,60823028.16,1000000,0
84,Coagro,167969586.71856663,0.0,0.0,127828890196.32013,94463783536.67372,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,193784132.3608686,1000000,0
85,Cocal,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.19999999838,0.0,0.0,1.6298145055770878e-09,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
86,Cocal - Unidade Narandiba,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
87,COFCO BRASIL S.A. - Catanduva,839847933.592833,0.0,0.0,127828890196.32013,94463783536.67372,180564.0,180563.9999999989,0.0,0.0,1.1059455573558812e-09,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,968920661.804343,5000000,0
88,COFCO BRASIL S.A. - Meridiano,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.19999999736,0.0,0.0,2.7357600629329686e-09,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434745,4000000,0
89,COFCO BRASIL S.A. - Potirendaba,671878346.8742664,0.0,0.0,127828890196.32013,94463783536.67372,144451.2,144451.20000000592,-4.2524487656429885e-09,5.919115432309655e-09,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,127828890196.32013,231442038997.66644,775136529.4434744,4000000,0
