,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
1,Refinaria Landulpho Alves,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
2,Refinaria Duque de Caxias,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
3,Refinaria Alberto Pasqualini ,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
4,Refinaria Gabriel Passos,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
5,Refinaria Isaac Sabbá,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
7,Refinaria de Paulínia ,0.0,0.0,94447390252.5053,125651200034.2909,1709025.7948,0.0,0.0,0.0,305111970.3398918
8,Refinaria Henrique Lage,0.0,0.0,94447390252.5053,125651200034.2909,0.0,0.0,0.0,0.0,305111970.3398918
