,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
1,Refinaria Landulpho Alves,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
2,Refinaria Duque de Caxias,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
3,Refinaria Alberto Pasqualini ,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
4,Refinaria Gabriel Passos,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
5,Refinaria Isaac Sabbá,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
7,Refinaria de Paulínia ,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
8,Refinaria Henrique Lage,0.0,0.0,83318223350.38164,218685177926.3818,0.0,0.0,0.0,0.0,0.0
