,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,94471978878.75793,129981721597.44852,0.0,0.0,0.0,0.0,69113800.12806483
1,Refinaria Landulpho Alves,0.0,0.0,94471978878.75793,129981721597.44852,0.0,0.0,0.0,0.0,69113800.12806483
2,Refinaria Duque de Caxias,0.0,0.0,94471978878.75793,129981721597.44852,0.0,0.0,0.0,0.0,69113800.12806483
3,Refinaria Alberto Pasqualini ,0.0,0.0,94471978878.75793,129981721597.44852,0.0,0.0,0.0,0.0,69113800.12806483
4,Refinaria Gabriel Passos,0.0,0.0,94471978878.75793,129981721597.44852,0.0,0.0,0.0,0.0,69113800.12806483
5,Refinaria Isaac Sabbá,0.0,0.0,94471978878.75793,129981721597.44852,0.0,0.0,0.0,0.0,69113800.12806483
6,Refinaria Presidente Getúlio Vargas,41827650.6,14511388.979775438,94471978878.75793,129981721597.44852,37015.62,37015.62,6319.740000000001,10111.584,69113800.12806483
7,Refinaria de Paulínia ,440972136.431,86987878.12678744,94471978878.75793,129981721597.44852,390240.8287,390240.8287,66626.4829487805,106602.37271804879,69113800.12806483
8,Refinaria Henrique Lage,0.0,0.0,94471978878.75793,129981721597.44852,0.0,0.0,0.0,0.0,69113800.12806483
