,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,250965903.6,60189261.73337375,94439192310.42108,129781391409.2392,222093.72,222093.72,37918.44,60669.504,519665933.1031412
1,Refinaria Landulpho Alves,0.0,0.0,94439192310.42108,129781391409.2392,0.0,0.0,0.0,0.0,519665933.1031412
2,Refinaria Duque de Caxias,184041662.64000002,49202969.23789473,94439192310.42108,129781391409.2392,162868.728,162868.728,27806.856000000003,44490.9696,519665933.1031412
3,Refinaria Alberto Pasqualini ,0.0,0.0,94439192310.42108,129781391409.2392,0.0,0.0,0.0,0.0,519665933.1031412
4,Refinaria Gabriel Passos,184041662.64000002,49202969.23789473,94439192310.42108,129781391409.2392,162868.728,162868.728,27806.856000000003,44490.9696,519665933.1031412
5,Refinaria Isaac Sabbá,0.0,0.0,94439192310.42108,129781391409.2392,0.0,0.0,0.0,0.0,519665933.1031412
6,Refinaria Presidente Getúlio Vargas,301159084.32000005,67736596.51401524,94439192310.42108,129781391409.2392,266512.46400000004,266512.46400000004,45502.128000000004,72803.4048,519665933.1031412
7,Refinaria de Paulínia ,791000000.0,127185358.1326386,94439192310.42108,129781391409.2392,700000.0,700000.0,119512.19512195124,191219.51219512196,519665933.1031412
8,Refinaria Henrique Lage,702790621.9549999,117775864.03946437,94439192310.42108,129781391409.2392,621938.6035,621938.6035,106184.63962195122,169895.42339512194,519665933.1031412
