,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,0.0,0.0,83293632674.5256,220165212102.0855,136116.56819999998,0.0,0.0,0.0,173470904.56242746
1,Refinaria Landulpho Alves,0.0,0.0,83293632674.5256,220165212102.0855,40185.5193,0.0,0.0,0.0,173470904.56242746
2,Refinaria Duque de Caxias,0.0,0.0,83293632674.5256,220165212102.0855,247709.7177,0.0,0.0,0.0,173470904.56242746
3,Refinaria Alberto Pasqualini ,0.0,0.0,83293632674.5256,220165212102.0855,29919.496330245314,0.0,0.0,0.0,173470904.56242746
4,Refinaria Gabriel Passos,0.0,0.0,83293632674.5256,220165212102.0855,28008.0,0.0,0.0,0.0,173470904.56242746
5,Refinaria Isaac Sabbá,0.0,0.0,83293632674.5256,220165212102.0855,0.0,0.0,0.0,0.0,173470904.56242746
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,83293632674.5256,220165212102.0855,29013.50116975468,0.0,0.0,0.0,173470904.56242746
7,Refinaria de Paulínia ,0.0,0.0,83293632674.5256,220165212102.0855,770816.5434,0.0,0.0,0.0,173470904.56242746
8,Refinaria Henrique Lage,0.0,0.0,83293632674.5256,220165212102.0855,0.0,0.0,0.0,0.0,173470904.56242746
