,mills,OPEX,CAPEX,logistic,profit,additional costs,et,etmk,etsaf,etpc,etref,eta,etr,j1,j2,sug,el,SAF,SAF ref,SAF air,g,d,objective,sc cost,individual profit,capacity
94,Comanche Canitar,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
95,Comanche-Tatuí,162699436.0,0.0,1757432.3469894016,115226578615.35355,83293632674.52574,90282.0,55311.248029268565,0.0,0.0,0.0,0.0,34970.75197073142,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,59065595.81301057,1000000
96,Compahia Agroindustrial de Goiana (Santa Teresa),164836833.45976004,0.0,0.0,115226578615.35355,83293632674.52574,68312.77812000002,68312.77812000002,0.0,0.0,0.0,0.0,0.0,293600.0,440400.0,36112.8,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,114747619.98706558,1000000
97,Comvap,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
98,Conquista de Minas,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
99,Coopercana,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
100,Cooper-Rubi,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
101,Copersul,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
102,Coplasa,839847933.592833,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,968920661.8043427,5000000
103,Coprodia,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
104,Coruripe,503908760.15569973,0.0,0.0,115226578615.35355,83293632674.52574,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,581352397.0826056,3000000
105,Coruripe - Filial Campo Florido,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
106,Coruripe - Filial Limeira do Oeste,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
107,Coruripe - Iturama,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
108,Costa Bioenergia,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
109,CRV,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
110,Cucau,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
111,Da Mata,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
112,Da Pedra,839847933.592833,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,968920661.8043427,5000000
113,Dacalda,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
114,DAMFI,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
115,Dasa,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
116,Della Coletta,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
117,Delta - Unidade Delta,839847933.592833,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,968920661.8043427,5000000
118,Delta - Unidade Volta Grande,839847933.592833,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,968920661.8043427,5000000
119,Denusa,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
120,Destilaria Alternativa,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
121,Diana,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
122,D'Pádua,162699436.0,0.0,2365774.274718687,115226578615.35355,83293632674.52574,90282.0,45779.242896585536,0.0,0.0,0.0,0.0,44502.75710341445,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,58457253.885281265,1000000
123,Eldorado,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
124,Energética Serranópolis,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
125,Engenho Meneghetti,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
126,Ester,494510500.37928,0.0,3984952.6260449504,115226578615.35355,83293632674.52574,204938.33435999998,0.0,0.0,0.0,0.0,0.0,204938.33435999998,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,340257907.33515185,3000000
127,ETH - Conquista do Pontal,839847933.592833,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,968920661.8043427,5000000
128,ETH - UNIDADE COSTA RICA,650797744.0,0.0,0.0,115226578615.35355,83293632674.52574,361128.0,361128.0,0.0,0.0,0.0,0.0,0.0,0.0,2936000.0,0.0,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,243292112.64,4000000
129,ETH BIOENERGIA,813497180.0,0.0,0.0,115226578615.35355,83293632674.52574,451410.0,451410.0,0.0,0.0,0.0,0.0,0.0,0.0,3670000.0,0.0,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,304115140.8000002,5000000
130,Fátima do Sul Agroenergética,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
131,Ferrari / São Marino,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
132,Figueira - Alcoazul,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
133,Figueira - Generalco,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
134,Floresta,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
135,Frutal Açúcar e Álcool,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
136,Furlan,329673666.91952,0.0,3174720.4132890226,115226578615.35355,83293632674.52574,136625.55624,0.0,0.0,0.0,0.0,0.0,136625.55624,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,226320519.56084222,2000000
137,Goianésia,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
138,Goiasa,839847933.592833,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,3619626.8595380946,50373.140461905394,445214.1037231856,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,968920661.8043427,5000000
139,Grizzo,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
140,Guaíra,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
141,Guarani - Unidade Cruz Alta,923832726.9521163,0.0,0.0,115226578615.35355,83293632674.52574,198620.4,198620.4,0.0,0.0,0.0,0.0,0.0,3981589.545491904,55410.45450809598,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,1065812727.9847772,5500000
142,Guarani - Unidade Mandu Guaíra,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
143,Guarani - Unidade Severinia,494510500.37928,0.0,0.0,115226578615.35355,83293632674.52574,204938.33435999998,204938.33435999998,0.0,0.0,0.0,0.0,0.0,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,344242859.9611968,3000000
144,Guarani - Unidade Tanabi,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
145,Guariroba,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
146,Iacanga,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
147,IACO,488098308.0,0.0,0.0,115226578615.35355,83293632674.52574,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,182469084.48000002,3000000
148,Ibaiti,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
149,Ibéria,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
150,Ibirá,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
151,IMCOPA,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
152,Interlagos,488098308.0,0.0,0.0,115226578615.35355,83293632674.52574,270846.0,270846.0,0.0,0.0,0.0,0.0,0.0,0.0,2202000.0,0.0,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,182469084.48000002,3000000
153,Ipê,325398872.0,0.0,0.0,115226578615.35355,83293632674.52574,180564.0,180564.0,0.0,0.0,0.0,0.0,0.0,0.0,1468000.0,0.0,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,121646056.32,2000000
154,Ipiranga,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
155,Ipiranga II - Santo Alexandre,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
156,Ipojuca,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
157,Iracema,494510500.37928,0.0,5036495.41889908,115226578615.35355,83293632674.52574,204938.33435999998,0.0,0.0,0.0,0.0,0.0,204938.33435999998,880800.0,1321200.0,108338.4,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,339206364.5422977,3000000
158,Irmãos Malosso,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
159,Itajobi,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
160,Itajubara,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
161,Itamarati,923832726.9521163,0.0,0.0,115226578615.35355,83293632674.52574,198620.4,198620.4,0.0,0.0,0.0,0.0,0.0,3981589.545491904,55410.45450809598,489735.5140955042,292600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,1065812727.9847772,5500000
162,Itapagipe,503908760.15569973,0.0,0.0,115226578615.35355,83293632674.52574,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,581352397.0826056,3000000
163,Ituiutaba,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
164,Itumbiara,503908760.15569973,0.0,0.0,115226578615.35355,83293632674.52574,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,581352397.0826056,3000000
165,Jacarezinho,503908760.15569973,0.0,0.0,115226578615.35355,83293632674.52574,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,581352397.0826056,3000000
166,Jalles Machado,503908760.15569973,0.0,0.0,115226578615.35355,83293632674.52574,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,581352397.0826056,3000000
167,Jalles Machado - Otávio Lage,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
168,Jatiboca,164836833.45976004,0.0,0.0,115226578615.35355,83293632674.52574,68312.77812000002,68312.77812000002,0.0,0.0,0.0,0.0,0.0,293600.0,440400.0,36112.8,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,114747619.98706558,1000000
169,Jayoro,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
170,José Granelli,164836833.45976004,0.0,1900231.9430594288,115226578615.35355,83293632674.52574,68312.77812000002,0.0,0.0,0.0,0.0,0.0,68312.77812000002,293600.0,440400.0,36112.8,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,112847388.04400617,1000000
171,Junco Novo,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
172,Lago Azul,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
173,Laguna,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
174,Lasa,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
175,Liberdade,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
176,Londra,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
177,Lopes da Silva,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
178,Luso,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
179,Maity Bioenergia,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
180,Mandacaru,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
181,Marituba,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
182,Melhoramento Ivaí,329673666.91952,0.0,0.0,115226578615.35355,83293632674.52574,136625.55624,136625.55624,0.0,0.0,0.0,0.0,0.0,587200.0,880800.0,72225.6,106400.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,229495239.97413123,2000000
183,Miriri,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
184,Moema,824184167.2988,0.0,0.0,115226578615.35355,83293632674.52574,341563.8906,341563.8906,0.0,0.0,0.0,0.0,0.0,1468000.0,2202000.0,180564.0,266000.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,573738099.935328,5000000
185,Monte Alegre - Monte Belo,164836833.45976004,0.0,0.0,115226578615.35355,83293632674.52574,68312.77812000002,68312.77812000002,0.0,0.0,0.0,0.0,0.0,293600.0,440400.0,36112.8,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,114747619.98706558,1000000
186,Monte Alegre,164836833.45976004,0.0,0.0,115226578615.35355,83293632674.52574,68312.77812000002,68312.77812000002,0.0,0.0,0.0,0.0,0.0,293600.0,440400.0,36112.8,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,114747619.98706558,1000000
187,Monterey,162699436.0,0.0,0.0,115226578615.35355,83293632674.52574,90282.0,90282.0,0.0,0.0,0.0,0.0,0.0,0.0,734000.0,0.0,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,60823028.16,1000000
188,Monteverde,167969586.71856663,0.0,0.0,115226578615.35355,83293632674.52574,36112.8,36112.8,0.0,0.0,0.0,0.0,0.0,723925.3719076191,10074.628092380939,89042.82074463714,53200.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,193784132.3608686,1000000
189,Moreno,503908760.15569973,0.0,0.0,115226578615.35355,83293632674.52574,108338.4,108338.4,0.0,0.0,0.0,0.0,0.0,2171776.1157228565,30223.884277143516,267128.4622339113,159600.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,581352397.0826056,3000000
190,Nardini,671878346.8742664,0.0,0.0,115226578615.35355,83293632674.52574,144451.2,144451.2,0.0,0.0,0.0,0.0,0.0,2895701.487630476,40298.51236952422,356171.2829785485,212800.0,0.0,0.0,0.0,0.0,0.0,220564641506.49854,220564641506.49854,775136529.4434745,4000000
