,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,199221358.87500003,51694870.23576944,83293632674.52574,220564641506.49854,176302.08750000002,176302.08750000002,30100.35640243903,48160.570243902446,187648865.9738636
1,Refinaria Landulpho Alves,0.0,0.0,83293632674.52574,220564641506.49854,0.0,0.0,0.0,0.0,187648865.9738636
2,Refinaria Duque de Caxias,0.0,0.0,83293632674.52574,220564641506.49854,0.0,0.0,0.0,0.0,187648865.9738636
3,Refinaria Alberto Pasqualini ,0.0,0.0,83293632674.52574,220564641506.49854,0.0,0.0,0.0,0.0,187648865.9738636
4,Refinaria Gabriel Passos,0.0,0.0,83293632674.52574,220564641506.49854,0.0,0.0,0.0,0.0,187648865.9738636
5,Refinaria Isaac Sabbá,0.0,0.0,83293632674.52574,220564641506.49854,0.0,0.0,0.0,0.0,187648865.9738636
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,83293632674.52574,220564641506.49854,0.0,0.0,0.0,0.0,187648865.9738636
7,Refinaria de Paulínia ,791000000.0,127185358.1326386,83293632674.52574,220564641506.49854,700000.0,700000.0,119512.19512195124,191219.51219512196,187648865.9738636
8,Refinaria Henrique Lage,458178002.218,89125800.53740813,83293632674.52574,220564641506.49854,405467.2586,405467.2586,69226.11732195123,110761.78771512196,187648865.9738636
