,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,101174239.2500033,33114916.48897109,83301829566.47768,219928467417.44983,89534.72500000292,89534.72500000292,15286.416463415133,24458.266341464212,108309760.44441664
1,Refinaria Landulpho Alves,31640000.0,10976957.604214443,83301829566.47768,219928467417.44983,28000.0,28000.0,4780.487804878049,7648.780487804877,108309760.44441664
2,Refinaria Duque de Caxias,0.0,0.0,83301829566.47768,219928467417.44983,0.0,0.0,0.0,0.0,108309760.44441664
3,Refinaria Alberto Pasqualini ,0.0,0.0,83301829566.47768,219928467417.44983,0.0,0.0,0.0,0.0,108309760.44441664
4,Refinaria Gabriel Passos,0.0,0.0,83301829566.47768,219928467417.44983,0.0,0.0,0.0,0.0,108309760.44441664
5,Refinaria Isaac Sabbá,0.0,0.0,83301829566.47768,219928467417.44983,0.0,0.0,0.0,0.0,108309760.44441664
6,Refinaria Presidente Getúlio Vargas,41785334.8119967,14496708.239860734,83301829566.47768,219928467417.44983,36978.17239999708,36978.17239999708,6313.346507316575,10101.35441170652,108309760.44441664
7,Refinaria de Paulínia ,791000000.0,127185358.1326386,83301829566.47768,219928467417.44983,700000.0,700000.0,119512.19512195124,191219.51219512196,108309760.44441664
8,Refinaria Henrique Lage,0.0,0.0,83301829566.47768,219928467417.44983,0.0,0.0,0.0,0.0,108309760.44441664
